>DATE(0/DATE), TIME(1/TIME),IL1,IL2,IL3,Io,Uo,U1,U2,U3,U1B_RMS
2023-02-10,12:59:16.885128,17.470,19.653,19.407,1.096,0.031,19.285,19.291,19.329,0.086
2023-02-10,12:59:16.885753,17.534,19.653,19.407,1.172,0.032,19.288,19.291,19.329,0.083
2023-02-10,12:59:16.886378,17.534,19.653,19.407,1.096,0.033,19.288,19.291,19.327,0.083
2023-02-10,12:59:16.887003,17.534,19.653,19.407,1.096,0.033,19.288,19.291,19.326,0.086
2023-02-10,12:59:16.887628,17.534,19.579,19.407,1.096,0.033,19.288,19.286,19.326,0.086
2023-02-10,12:59:16.888253,17.534,19.579,19.407,1.096,0.033,19.288,19.286,19.328,0.086
2023-02-10,12:59:16.888878,17.534,19.579,19.407,1.015,0.033,19.288,19.286,19.328,0.086
2023-02-10,12:59:16.889503,17.534,19.579,19.331,1.015,0.033,19.288,19.284,19.328,0.086
2023-02-10,12:59:16.890128,17.534,19.579,19.331,1.015,0.033,19.288,19.284,19.328,0.086
2023-02-10,12:59:16.890753,17.534,19.565,19.331,1.015,0.033,19.288,19.283,19.328,0.086
2023-02-10,12:59:16.891378,17.534,19.565,19.331,1.015,0.033,19.288,19.284,19.333,0.086
2023-02-10,12:59:16.892003,17.534,19.565,19.331,1.015,0.033,19.288,19.284,19.333,0.086
2023-02-10,12:59:16.892628,17.534,19.565,19.331,1.015,0.033,19.288,19.284,19.333,0.086
2023-02-10,12:59:16.893253,17.534,19.565,19.331,1.015,0.033,19.288,19.284,19.333,0.086
2023-02-10,12:59:16.893878,17.549,19.473,19.331,1.015,0.033,19.288,19.289,19.333,0.086
2023-02-10,12:59:16.894503,17.549,19.473,19.331,1.015,0.033,19.288,19.289,19.333,0.089
2023-02-10,12:59:16.895128,17.549,19.473,19.331,1.015,0.033,19.289,19.289,19.333,0.089
2023-02-10,12:59:16.895753,17.549,19.473,19.331,1.015,0.033,19.292,19.289,19.333,0.089
2023-02-10,12:59:16.896378,17.549,19.473,19.331,1.015,0.032,19.296,19.289,19.333,0.086
2023-02-10,12:59:16.897003,17.549,19.473,19.331,1.015,0.031,19.296,19.284,19.332,0.086
2023-02-10,12:59:16.897628,17.549,19.473,19.331,1.015,0.031,19.296,19.284,19.333,0.086
2023-02-10,12:59:16.898253,17.549,19.473,19.331,1.015,0.031,19.296,19.284,19.334,0.086
2023-02-10,12:59:16.898878,17.446,19.473,19.283,1.015,0.031,19.296,19.284,19.336,0.086
2023-02-10,12:59:16.899503,17.446,19.473,19.283,1.015,0.031,19.296,19.284,19.336,0.089
2023-02-10,12:59:16.900128,17.446,19.473,19.283,1.015,0.031,19.296,19.282,19.336,0.092
2023-02-10,12:59:16.900753,17.446,19.451,19.283,1.015,0.031,19.296,19.282,19.336,0.092
2023-02-10,12:59:16.901378,17.446,19.451,19.283,1.015,0.031,19.291,19.282,19.336,0.089
2023-02-10,12:59:16.902003,17.446,19.451,19.189,1.015,0.031,19.291,19.282,19.336,0.089
2023-02-10,12:59:16.902628,17.411,19.451,19.189,1.096,0.031,19.289,19.282,19.336,0.089
2023-02-10,12:59:16.903253,17.411,19.451,19.189,1.172,0.031,19.287,19.282,19.336,0.086
2023-02-10,12:59:16.903878,17.411,19.451,19.189,1.172,0.031,19.286,19.282,19.336,0.086
2023-02-10,12:59:16.904503,17.411,19.451,19.189,1.172,0.031,19.287,19.282,19.331,0.086
2023-02-10,12:59:16.905128,17.411,19.349,19.189,1.172,0.031,19.287,19.282,19.331,0.086
2023-02-10,12:59:16.905753,17.347,19.349,19.189,1.172,0.030,19.287,19.282,19.328,0.089
2023-02-10,12:59:16.906378,17.347,19.349,19.189,1.243,0.029,19.290,19.282,19.328,0.089
2023-02-10,12:59:16.907003,17.347,19.256,19.189,1.243,0.029,19.290,19.282,19.328,0.086
2023-02-10,12:59:16.907628,17.253,19.331,19.189,1.243,0.029,19.296,19.282,19.328,0.086
2023-02-10,12:59:16.908253,17.253,19.331,19.189,1.243,0.029,19.296,19.278,19.328,0.083
2023-02-10,12:59:16.908878,17.253,19.331,19.189,1.243,0.029,19.302,19.274,19.331,0.083
2023-02-10,12:59:16.909503,17.253,19.331,19.189,1.310,0.029,19.302,19.274,19.334,0.079
2023-02-10,12:59:16.910128,17.253,19.331,19.189,1.310,0.029,19.302,19.274,19.339,0.079
2023-02-10,12:59:16.910753,17.178,19.345,19.189,1.310,0.029,19.302,19.274,19.344,0.079
2023-02-10,12:59:16.911378,17.178,19.345,19.189,1.310,0.029,19.297,19.274,19.344,0.075
2023-02-10,12:59:16.912003,17.178,19.345,19.189,1.310,0.029,19.297,19.276,19.344,0.075
2023-02-10,12:59:16.912628,17.153,19.345,19.189,1.310,0.029,19.297,19.280,19.344,0.075
2023-02-10,12:59:16.913253,17.153,19.429,19.189,1.310,0.029,19.295,19.284,19.344,0.075
2023-02-10,12:59:16.913878,17.153,19.521,19.189,1.310,0.029,19.295,19.284,19.344,0.075
2023-02-10,12:59:16.914503,17.153,19.521,19.189,1.310,0.029,19.295,19.284,19.344,0.071
2023-02-10,12:59:16.915128,17.153,19.521,19.189,1.310,0.029,19.295,19.284,19.340,0.071
2023-02-10,12:59:16.915753,17.153,19.521,19.189,1.310,0.029,19.295,19.284,19.340,0.071
2023-02-10,12:59:16.916378,17.153,19.521,19.158,1.310,0.029,19.295,19.284,19.337,0.075
2023-02-10,12:59:16.917003,17.153,19.521,19.158,1.310,0.030,19.295,19.284,19.337,0.079
2023-02-10,12:59:16.917628,17.153,19.521,19.171,1.310,0.030,19.300,19.278,19.337,0.079
2023-02-10,12:59:16.918253,17.153,19.521,19.171,1.310,0.030,19.300,19.278,19.337,0.075
2023-02-10,12:59:16.918878,17.258,19.521,19.220,1.310,0.030,19.300,19.275,19.337,0.079
2023-02-10,12:59:16.919503,17.258,19.521,19.220,1.310,0.030,19.300,19.273,19.337,0.079
2023-02-10,12:59:16.920128,17.258,19.521,19.220,1.310,0.030,19.300,19.273,19.337,0.079
2023-02-10,12:59:16.920753,17.258,19.543,19.220,1.374,0.030,19.300,19.273,19.337,0.079
2023-02-10,12:59:16.921378,17.258,19.543,19.220,1.435,0.030,19.300,19.274,19.343,0.083
2023-02-10,12:59:16.922003,17.258,19.543,19.220,1.494,0.030,19.297,19.276,19.349,0.086
2023-02-10,12:59:16.922628,17.293,19.543,19.220,1.494,0.030,19.297,19.279,19.349,0.083
2023-02-10,12:59:16.923253,17.293,19.635,19.220,1.494,0.030,19.297,19.283,19.349,0.086
2023-02-10,12:59:16.923878,17.288,19.635,19.220,1.494,0.030,19.297,19.288,19.349,0.086
2023-02-10,12:59:16.924503,17.288,19.635,19.153,1.494,0.030,19.297,19.288,19.349,0.086
2023-02-10,12:59:16.925128,17.288,19.736,19.104,1.494,0.030,19.298,19.288,19.345,0.086
2023-02-10,12:59:16.925753,17.288,19.736,19.104,1.494,0.031,19.301,19.288,19.345,0.086
2023-02-10,12:59:16.926378,17.288,19.736,19.081,1.494,0.032,19.301,19.288,19.343,0.086
2023-02-10,12:59:16.927003,17.288,19.827,19.081,1.494,0.032,19.306,19.288,19.342,0.089
2023-02-10,12:59:16.927628,17.288,19.753,19.081,1.494,0.032,19.306,19.288,19.342,0.086
2023-02-10,12:59:16.928253,17.288,19.753,19.081,1.550,0.032,19.306,19.288,19.343,0.086
2023-02-10,12:59:16.928878,17.288,19.753,19.081,1.605,0.032,19.306,19.288,19.343,0.089
2023-02-10,12:59:16.929503,17.288,19.753,19.158,1.605,0.032,19.306,19.288,19.343,0.092
2023-02-10,12:59:16.930128,17.288,19.753,19.158,1.657,0.032,19.306,19.286,19.343,0.095
2023-02-10,12:59:16.930753,17.288,19.753,19.158,1.708,0.032,19.306,19.286,19.343,0.095
2023-02-10,12:59:16.931378,17.288,19.753,19.158,1.708,0.032,19.306,19.287,19.343,0.095
2023-02-10,12:59:16.932003,17.253,19.753,19.260,1.708,0.032,19.302,19.287,19.343,0.095
2023-02-10,12:59:16.932628,17.253,19.753,19.260,1.708,0.032,19.299,19.287,19.343,0.095
2023-02-10,12:59:16.933253,17.253,19.670,19.260,1.708,0.032,19.299,19.287,19.343,0.098
2023-02-10,12:59:16.933878,17.253,19.670,19.260,1.708,0.032,19.299,19.287,19.338,0.098
2023-02-10,12:59:16.934503,17.253,19.670,19.260,1.708,0.032,19.299,19.293,19.338,0.098
2023-02-10,12:59:16.935128,17.253,19.670,19.202,1.708,0.032,19.301,19.293,19.338,0.101
2023-02-10,12:59:16.935753,17.253,19.670,19.202,1.708,0.032,19.304,19.293,19.335,0.101
2023-02-10,12:59:16.936378,17.253,19.670,19.202,1.708,0.033,19.304,19.293,19.335,0.098
2023-02-10,12:59:16.937003,17.253,19.587,19.202,1.708,0.033,19.308,19.293,19.334,0.095
2023-02-10,12:59:16.937628,17.253,19.587,19.189,1.708,0.033,19.308,19.293,19.334,0.095
2023-02-10,12:59:16.938253,17.253,19.587,19.189,1.708,0.033,19.308,19.288,19.336,0.095
2023-02-10,12:59:16.938878,17.253,19.587,19.189,1.708,0.033,19.308,19.288,19.338,0.092
2023-02-10,12:59:16.939503,17.253,19.587,19.189,1.708,0.033,19.308,19.288,19.341,0.092
2023-02-10,12:59:16.940128,17.253,19.587,19.189,1.758,0.033,19.308,19.287,19.346,0.089
2023-02-10,12:59:16.940753,17.253,19.587,19.104,1.758,0.033,19.303,19.287,19.351,0.089
2023-02-10,12:59:16.941378,17.253,19.587,19.104,1.758,0.033,19.303,19.287,19.351,0.089
2023-02-10,12:59:16.942003,17.253,19.587,19.104,1.758,0.033,19.303,19.287,19.351,0.086
2023-02-10,12:59:16.942628,17.253,19.587,19.104,1.758,0.033,19.303,19.287,19.351,0.086
2023-02-10,12:59:16.943253,17.253,19.495,19.104,1.758,0.033,19.301,19.287,19.351,0.086
2023-02-10,12:59:16.943878,17.253,19.495,19.104,1.758,0.033,19.301,19.287,19.351,0.086
2023-02-10,12:59:16.944503,17.253,19.495,19.104,1.758,0.033,19.301,19.287,19.351,0.089
2023-02-10,12:59:16.945128,17.253,19.495,19.153,1.758,0.033,19.301,19.287,19.351,0.086
2023-02-10,12:59:16.945753,17.253,19.495,19.153,1.758,0.032,19.301,19.287,19.348,0.086
2023-02-10,12:59:16.946378,17.253,19.495,19.175,1.758,0.031,19.305,19.287,19.348,0.086
2023-02-10,12:59:16.947003,17.253,19.402,19.175,1.758,0.031,19.305,19.287,19.348,0.083
2023-02-10,12:59:16.947628,17.253,19.402,19.175,1.758,0.031,19.305,19.287,19.348,0.083
2023-02-10,12:59:16.948253,17.253,19.402,19.175,1.708,0.031,19.311,19.287,19.348,0.086
2023-02-10,12:59:16.948878,17.253,19.363,19.175,1.708,0.031,19.311,19.283,19.348,0.083
2023-02-10,12:59:16.949503,17.253,19.363,19.175,1.708,0.031,19.311,19.281,19.351,0.079
2023-02-10,12:59:16.950128,17.253,19.363,19.175,1.657,0.031,19.311,19.281,19.356,0.075
2023-02-10,12:59:16.950753,17.253,19.363,19.081,1.605,0.031,19.311,19.281,19.356,0.075
2023-02-10,12:59:16.951378,17.253,19.363,19.081,1.605,0.031,19.311,19.281,19.356,0.075
2023-02-10,12:59:16.952003,17.253,19.363,18.978,1.605,0.031,19.311,19.283,19.356,0.075
2023-02-10,12:59:16.952628,17.253,19.363,18.978,1.605,0.031,19.311,19.286,19.356,0.075
2023-02-10,12:59:16.953253,17.253,19.447,18.978,1.605,0.031,19.309,19.290,19.350,0.071
2023-02-10,12:59:16.953878,17.253,19.447,18.978,1.605,0.031,19.309,19.295,19.350,0.071
2023-02-10,12:59:16.954503,17.253,19.447,18.900,1.605,0.031,19.309,19.295,19.345,0.071
2023-02-10,12:59:16.955128,17.253,19.447,18.900,1.605,0.031,19.309,19.301,19.341,0.071
2023-02-10,12:59:16.955753,17.253,19.447,18.900,1.605,0.031,19.309,19.301,19.341,0.075
2023-02-10,12:59:16.956378,17.253,19.447,18.900,1.605,0.031,19.313,19.301,19.339,0.075
2023-02-10,12:59:16.957003,17.253,19.530,18.900,1.605,0.031,19.313,19.301,19.339,0.079
2023-02-10,12:59:16.957628,17.357,19.530,18.914,1.605,0.031,19.313,19.301,19.339,0.079
2023-02-10,12:59:16.958253,17.357,19.530,18.914,1.605,0.031,19.319,19.301,19.339,0.079
2023-02-10,12:59:16.958878,17.357,19.530,18.914,1.605,0.031,19.319,19.297,19.339,0.079
2023-02-10,12:59:16.959503,17.357,19.530,18.914,1.605,0.031,19.319,19.295,19.339,0.075
2023-02-10,12:59:16.960128,17.357,19.530,18.914,1.605,0.031,19.319,19.295,19.339,0.075
2023-02-10,12:59:16.960753,17.357,19.530,19.000,1.605,0.031,19.319,19.295,19.339,0.079
2023-02-10,12:59:16.961378,17.357,19.530,19.000,1.605,0.031,19.319,19.296,19.339,0.079
2023-02-10,12:59:16.962003,17.357,19.530,19.000,1.605,0.031,19.319,19.298,19.339,0.079
2023-02-10,12:59:16.962628,17.322,19.530,19.000,1.605,0.031,19.316,19.298,19.339,0.079
2023-02-10,12:59:16.963253,17.322,19.530,19.000,1.605,0.031,19.316,19.298,19.339,0.075
2023-02-10,12:59:16.963878,17.327,19.530,19.000,1.605,0.031,19.316,19.303,19.333,0.071
2023-02-10,12:59:16.964503,17.327,19.530,19.068,1.605,0.031,19.316,19.308,19.333,0.067
2023-02-10,12:59:16.965128,17.327,19.530,19.018,1.605,0.031,19.318,19.308,19.329,0.067
2023-02-10,12:59:16.965753,17.392,19.530,19.018,1.605,0.031,19.320,19.308,19.329,0.067
2023-02-10,12:59:16.966378,17.392,19.530,19.018,1.605,0.031,19.320,19.303,19.327,0.067
2023-02-10,12:59:16.967003,17.392,19.622,19.018,1.605,0.031,19.320,19.303,19.326,0.071
2023-02-10,12:59:16.967628,17.392,19.622,19.018,1.605,0.031,19.320,19.298,19.327,0.071
2023-02-10,12:59:16.968253,17.392,19.622,19.018,1.657,0.031,19.320,19.298,19.328,0.071
2023-02-10,12:59:16.968878,17.392,19.662,18.959,1.605,0.031,19.320,19.298,19.331,0.075
2023-02-10,12:59:16.969503,17.392,19.662,18.882,1.550,0.031,19.320,19.298,19.331,0.079
2023-02-10,12:59:16.970128,17.392,19.662,18.882,1.550,0.031,19.320,19.296,19.331,0.079
2023-02-10,12:59:16.970753,17.392,19.649,18.978,1.550,0.031,19.315,19.296,19.336,0.079
2023-02-10,12:59:16.971378,17.392,19.649,18.978,1.550,0.031,19.315,19.297,19.341,0.079
2023-02-10,12:59:16.972003,17.392,19.649,18.978,1.550,0.031,19.311,19.297,19.341,0.079
2023-02-10,12:59:16.972628,17.392,19.649,18.978,1.550,0.031,19.309,19.297,19.335,0.079
2023-02-10,12:59:16.973253,17.392,19.565,18.978,1.550,0.031,19.309,19.297,19.335,0.079
2023-02-10,12:59:16.973878,17.392,19.565,18.978,1.550,0.031,19.309,19.297,19.335,0.079
2023-02-10,12:59:16.974503,17.392,19.565,18.978,1.550,0.031,19.309,19.297,19.335,0.079
2023-02-10,12:59:16.975128,17.392,19.565,18.978,1.550,0.031,19.311,19.297,19.335,0.079
2023-02-10,12:59:16.975753,17.392,19.565,18.978,1.550,0.031,19.311,19.291,19.332,0.079
2023-02-10,12:59:16.976378,17.392,19.565,18.978,1.550,0.031,19.311,19.291,19.332,0.079
2023-02-10,12:59:16.977003,17.392,19.482,18.978,1.550,0.031,19.311,19.291,19.331,0.075
2023-02-10,12:59:16.977628,17.392,19.482,18.978,1.550,0.031,19.316,19.291,19.332,0.079
2023-02-10,12:59:16.978253,17.495,19.482,18.978,1.550,0.031,19.316,19.291,19.333,0.079
2023-02-10,12:59:16.978878,17.495,19.482,18.978,1.550,0.031,19.316,19.291,19.335,0.079
2023-02-10,12:59:16.979503,17.495,19.482,18.978,1.550,0.031,19.310,19.291,19.339,0.079
2023-02-10,12:59:16.980128,17.495,19.482,18.978,1.494,0.031,19.310,19.290,19.343,0.083
2023-02-10,12:59:16.980753,17.495,19.482,18.978,1.435,0.031,19.310,19.290,19.343,0.083
2023-02-10,12:59:16.981378,17.495,19.482,18.978,1.435,0.031,19.305,19.290,19.343,0.079
2023-02-10,12:59:16.982003,17.495,19.482,19.072,1.435,0.031,19.301,19.290,19.343,0.079
2023-02-10,12:59:16.982628,17.529,19.482,19.072,1.435,0.031,19.301,19.293,19.343,0.079
2023-02-10,12:59:16.983253,17.529,19.482,19.072,1.435,0.031,19.300,19.297,19.343,0.083
2023-02-10,12:59:16.983878,17.529,19.380,19.072,1.435,0.031,19.299,19.297,19.343,0.083
2023-02-10,12:59:16.984503,17.529,19.380,19.005,1.435,0.031,19.300,19.297,19.338,0.083
2023-02-10,12:59:16.985128,17.529,19.278,19.054,1.435,0.031,19.300,19.297,19.338,0.086
2023-02-10,12:59:16.985753,17.529,19.278,19.054,1.374,0.031,19.300,19.297,19.335,0.086
2023-02-10,12:59:16.986378,17.529,19.278,19.032,1.310,0.031,19.300,19.297,19.335,0.083
2023-02-10,12:59:16.987003,17.529,19.184,19.032,1.310,0.031,19.304,19.292,19.335,0.083
2023-02-10,12:59:16.987628,17.622,19.184,19.032,1.243,0.031,19.310,19.292,19.335,0.086
2023-02-10,12:59:16.988253,17.622,19.184,19.032,1.243,0.031,19.310,19.287,19.335,0.083
2023-02-10,12:59:16.988878,17.622,19.144,19.090,1.310,0.031,19.310,19.287,19.335,0.079
2023-02-10,12:59:16.989503,17.622,19.144,19.167,1.374,0.031,19.310,19.285,19.335,0.075
2023-02-10,12:59:16.990128,17.622,19.144,19.167,1.435,0.031,19.310,19.285,19.335,0.079
2023-02-10,12:59:16.990753,17.622,19.158,19.072,1.494,0.031,19.310,19.285,19.335,0.079
2023-02-10,12:59:16.991378,17.622,19.158,19.072,1.550,0.031,19.305,19.285,19.335,0.079
2023-02-10,12:59:16.992003,17.656,19.158,19.072,1.550,0.031,19.305,19.287,19.335,0.079
2023-02-10,12:59:16.992628,17.656,19.158,19.072,1.550,0.031,19.305,19.287,19.335,0.079
2023-02-10,12:59:16.993253,17.656,19.242,19.072,1.550,0.031,19.303,19.287,19.335,0.079
2023-02-10,12:59:16.993878,17.641,19.149,18.978,1.550,0.031,19.303,19.287,19.335,0.079
2023-02-10,12:59:16.994503,17.641,19.149,18.978,1.550,0.031,19.303,19.287,19.335,0.079
2023-02-10,12:59:16.995128,17.641,19.054,18.978,1.550,0.031,19.303,19.287,19.335,0.075
2023-02-10,12:59:16.995753,17.641,19.054,18.978,1.550,0.031,19.306,19.287,19.335,0.071
2023-02-10,12:59:16.996378,17.641,19.054,18.978,1.550,0.031,19.306,19.287,19.333,0.071
2023-02-10,12:59:16.997003,17.641,19.054,18.978,1.550,0.031,19.311,19.282,19.333,0.071
2023-02-10,12:59:16.997628,17.641,19.054,18.978,1.550,0.031,19.311,19.277,19.333,0.067
2023-02-10,12:59:16.998253,17.641,19.054,18.978,1.550,0.031,19.311,19.272,19.333,0.071
2023-02-10,12:59:16.998878,17.641,19.054,18.978,1.550,0.031,19.311,19.272,19.333,0.075
2023-02-10,12:59:16.999503,17.641,19.054,18.978,1.550,0.031,19.311,19.270,19.333,0.075
2023-02-10,12:59:17.000128,17.641,19.054,18.978,1.605,0.031,19.305,19.270,19.333,0.075
2023-02-10,12:59:17.000753,17.724,19.054,18.978,1.605,0.031,19.305,19.270,19.338,0.075
2023-02-10,12:59:17.001378,17.724,19.054,18.978,1.550,0.031,19.305,19.271,19.338,0.079
2023-02-10,12:59:17.002003,17.724,19.054,18.882,1.494,0.031,19.305,19.273,19.338,0.079
2023-02-10,12:59:17.002628,17.724,19.054,18.987,1.494,0.031,19.302,19.273,19.338,0.083
2023-02-10,12:59:17.003253,17.724,19.054,18.987,1.435,0.031,19.302,19.273,19.338,0.083
2023-02-10,12:59:17.003878,17.724,19.158,18.987,1.435,0.031,19.302,19.273,19.338,0.086
2023-02-10,12:59:17.004503,17.724,19.158,18.987,1.435,0.031,19.303,19.273,19.338,0.089
2023-02-10,12:59:17.005128,17.724,19.260,18.987,1.435,0.031,19.304,19.279,19.338,0.089
2023-02-10,12:59:17.005753,17.724,19.260,18.987,1.494,0.032,19.304,19.279,19.338,0.089
2023-02-10,12:59:17.006378,17.724,19.260,19.009,1.550,0.033,19.308,19.279,19.338,0.089
2023-02-10,12:59:17.007003,17.724,19.260,19.009,1.494,0.033,19.308,19.279,19.337,0.086
2023-02-10,12:59:17.007628,17.724,19.260,19.009,1.494,0.033,19.308,19.279,19.338,0.083
2023-02-10,12:59:17.008253,17.724,19.260,19.009,1.435,0.033,19.308,19.279,19.339,0.086
2023-02-10,12:59:17.008878,17.724,19.260,19.009,1.374,0.033,19.308,19.276,19.342,0.089
2023-02-10,12:59:17.009503,17.724,19.260,19.009,1.310,0.033,19.308,19.276,19.345,0.092
2023-02-10,12:59:17.010128,17.724,19.260,19.009,1.243,0.033,19.308,19.274,19.345,0.089
2023-02-10,12:59:17.010753,17.796,19.260,19.009,1.172,0.033,19.308,19.274,19.345,0.089
2023-02-10,12:59:17.011378,17.796,19.260,19.009,1.096,0.033,19.308,19.274,19.345,0.092
2023-02-10,12:59:17.012003,17.796,19.260,19.009,1.096,0.033,19.308,19.274,19.345,0.092
2023-02-10,12:59:17.012628,17.796,19.260,19.009,1.096,0.033,19.305,19.277,19.345,0.092
2023-02-10,12:59:17.013253,17.796,19.175,19.009,1.096,0.033,19.305,19.281,19.345,0.092
2023-02-10,12:59:17.013878,17.811,19.175,19.104,1.096,0.033,19.305,19.281,19.340,0.095
2023-02-10,12:59:17.014503,17.811,19.175,19.104,1.096,0.033,19.305,19.281,19.335,0.095
2023-02-10,12:59:17.015128,17.811,19.175,19.104,1.096,0.033,19.307,19.281,19.331,0.095
2023-02-10,12:59:17.015753,17.811,19.175,19.104,1.096,0.033,19.307,19.281,19.328,0.095
2023-02-10,12:59:17.016378,17.811,19.175,19.104,1.096,0.033,19.311,19.276,19.328,0.098
2023-02-10,12:59:17.017003,17.811,19.175,19.104,1.096,0.033,19.311,19.276,19.327,0.098
2023-02-10,12:59:17.017628,17.811,19.175,19.104,1.096,0.033,19.311,19.276,19.327,0.098
2023-02-10,12:59:17.018253,17.709,19.135,19.104,1.096,0.033,19.311,19.276,19.329,0.098
2023-02-10,12:59:17.018878,17.709,19.135,19.104,1.096,0.033,19.311,19.272,19.331,0.095
2023-02-10,12:59:17.019503,17.709,19.135,19.104,1.096,0.033,19.311,19.272,19.335,0.098
2023-02-10,12:59:17.020128,17.709,19.135,19.104,1.015,0.033,19.311,19.271,19.339,0.095
2023-02-10,12:59:17.020753,17.627,19.135,19.104,1.096,0.033,19.306,19.271,19.339,0.092
2023-02-10,12:59:17.021378,17.627,19.135,19.104,1.172,0.033,19.306,19.271,19.345,0.089
2023-02-10,12:59:17.022003,17.627,19.135,19.198,1.243,0.033,19.302,19.271,19.345,0.092
2023-02-10,12:59:17.022628,17.593,19.135,19.095,1.243,0.033,19.302,19.274,19.345,0.092
2023-02-10,12:59:17.023253,17.593,19.135,19.095,1.310,0.033,19.300,19.278,19.345,0.089
2023-02-10,12:59:17.023878,17.593,19.032,19.095,1.310,0.033,19.300,19.283,19.345,0.089
2023-02-10,12:59:17.024503,17.593,19.032,19.095,1.310,0.033,19.300,19.289,19.345,0.089
2023-02-10,12:59:17.025128,17.593,19.032,19.095,1.310,0.033,19.302,19.289,19.345,0.089
2023-02-10,12:59:17.025753,17.593,19.032,19.095,1.310,0.033,19.305,19.289,19.345,0.089
2023-02-10,12:59:17.026378,17.593,19.032,19.095,1.310,0.032,19.305,19.289,19.343,0.092
2023-02-10,12:59:17.027003,17.593,19.032,19.095,1.374,0.032,19.310,19.289,19.343,0.095
2023-02-10,12:59:17.027628,17.593,19.032,19.095,1.435,0.032,19.310,19.289,19.343,0.095
2023-02-10,12:59:17.028253,17.685,19.032,19.095,1.435,0.032,19.310,19.289,19.343,0.095
2023-02-10,12:59:17.028878,17.685,19.032,19.095,1.435,0.032,19.310,19.289,19.343,0.095
2023-02-10,12:59:17.029503,17.685,19.032,19.095,1.435,0.032,19.304,19.289,19.343,0.092
2023-02-10,12:59:17.030128,17.685,19.032,19.095,1.435,0.032,19.304,19.289,19.347,0.092
2023-02-10,12:59:17.030753,17.612,19.032,19.095,1.435,0.032,19.304,19.289,19.347,0.092
2023-02-10,12:59:17.031378,17.612,19.032,19.095,1.435,0.032,19.304,19.290,19.347,0.089
2023-02-10,12:59:17.032003,17.612,19.032,19.095,1.435,0.032,19.300,19.290,19.347,0.089
2023-02-10,12:59:17.032628,17.612,19.032,19.095,1.435,0.032,19.300,19.290,19.347,0.089
2023-02-10,12:59:17.033253,17.612,19.032,19.095,1.435,0.032,19.300,19.290,19.347,0.089
2023-02-10,12:59:17.033878,17.612,19.126,19.000,1.435,0.032,19.300,19.294,19.347,0.086
2023-02-10,12:59:17.034503,17.612,19.126,19.000,1.435,0.032,19.300,19.300,19.347,0.089
2023-02-10,12:59:17.035128,17.612,19.126,19.000,1.435,0.032,19.300,19.300,19.347,0.092
2023-02-10,12:59:17.035753,17.612,19.126,19.000,1.435,0.032,19.303,19.300,19.347,0.092
2023-02-10,12:59:17.036378,17.612,19.126,19.000,1.435,0.032,19.303,19.300,19.345,0.089
2023-02-10,12:59:17.037003,17.612,19.126,19.000,1.435,0.032,19.303,19.300,19.344,0.092
2023-02-10,12:59:17.037628,17.612,19.126,19.000,1.435,0.032,19.303,19.300,19.344,0.092
2023-02-10,12:59:17.038253,17.714,19.167,19.000,1.435,0.032,19.303,19.296,19.346,0.089
2023-02-10,12:59:17.038878,17.714,19.167,19.000,1.435,0.032,19.303,19.292,19.346,0.089
2023-02-10,12:59:17.039503,17.714,19.167,19.077,1.494,0.032,19.303,19.290,19.346,0.089
2023-02-10,12:59:17.040128,17.714,19.167,18.750,2.900,0.032,19.303,19.290,19.346,0.092
2023-02-10,12:59:17.040753,17.796,19.167,27.323,16.820,0.036,19.303,19.290,19.336,0.092
2023-02-10,12:59:17.041378,17.796,19.167,54.769,54.057,0.066,19.298,19.292,19.376,0.095
2023-02-10,12:59:17.042003,18.155,19.697,491.935,483.642,0.365,19.273,19.279,19.063,0.092
2023-02-10,12:59:17.042628,18.343,19.969,879.612,869.152,1.017,19.324,19.358,18.668,0.089
2023-02-10,12:59:17.043253,18.492,20.378,1023.275,1010.695,1.486,19.424,19.587,18.431,0.089
2023-02-10,12:59:17.043878,18.487,20.474,1099.359,1086.295,1.854,19.491,19.868,18.248,0.089
2023-02-10,12:59:17.044503,18.487,20.474,1142.654,1129.298,2.097,19.492,20.129,18.097,0.089
2023-02-10,12:59:17.045128,18.598,20.579,1168.506,1155.189,2.255,19.444,20.363,17.988,0.089
2023-02-10,12:59:17.045753,18.667,20.683,1178.844,1165.481,2.346,19.367,20.551,17.934,0.089
2023-02-10,12:59:17.046378,18.832,20.786,1180.270,1166.923,2.388,19.279,20.684,17.922,0.089
2023-02-10,12:59:17.047003,18.919,20.873,1180.288,1166.938,2.402,19.200,20.759,17.921,0.089
2023-02-10,12:59:17.047628,18.919,20.943,1180.295,1166.940,2.406,19.153,20.782,17.922,0.092
2023-02-10,12:59:17.048253,18.919,20.943,1180.505,1167.109,2.406,19.119,20.778,17.925,0.092
2023-02-10,12:59:17.048878,19.014,20.893,1224.047,1209.818,2.423,19.101,20.769,17.845,0.092
2023-02-10,12:59:17.049503,19.014,20.856,1294.267,1279.199,2.486,19.193,20.745,17.706,0.095
2023-02-10,12:59:17.050128,19.014,20.869,1370.788,1354.794,2.601,19.369,20.725,17.524,0.098
2023-02-10,12:59:17.050753,19.014,20.918,1452.184,1435.314,2.769,19.580,20.738,17.298,0.098
2023-02-10,12:59:17.051378,19.014,20.955,1536.277,1518.579,2.968,19.789,20.805,17.020,0.101
