>DATE(0/DATE), TIME(1/TIME),IL1,IL2,IL3,Io,Uo,U1,U2,U3,U1B
2023-02-10,12:59:17.348253,25.781,-9.375,-1317.188,1296.094,-1.263,26.818,-18.598,-4.717,0.000
2023-02-10,12:59:17.348878,23.438,-4.688,-1800.000,1774.219,-2.571,28.975,-12.803,-8.625,-0.135
2023-02-10,12:59:17.349503,23.438,0.000,-2151.562,2123.438,-3.699,29.783,-6.873,-12.129,0.000
2023-02-10,12:59:17.350128,21.094,4.688,-2397.656,2367.188,-4.646,29.514,-0.943,-14.959,0.000
2023-02-10,12:59:17.350753,16.406,9.375,-2603.906,2573.438,-5.458,28.166,5.391,-17.385,-0.135
2023-02-10,12:59:17.351378,11.719,14.062,-2751.562,2718.750,-6.089,25.740,11.590,-19.406,0.000
2023-02-10,12:59:17.352003,9.375,16.406,-2753.906,2723.438,-6.495,22.506,17.385,-20.619,0.000
2023-02-10,12:59:17.352628,4.688,21.094,-2557.031,2524.219,-6.540,17.924,22.102,-20.619,-0.135
2023-02-10,12:59:17.353253,0.000,23.438,-2334.375,2303.906,-6.360,12.938,25.875,-20.080,0.000
2023-02-10,12:59:17.353878,-4.688,25.781,-2067.188,2041.406,-5.954,7.412,28.975,-18.732,0.000
2023-02-10,12:59:17.354503,-11.719,25.781,-1729.688,1710.938,-5.368,1.617,31.131,-16.846,0.000
2023-02-10,12:59:17.355128,-18.750,25.781,-1291.406,1277.344,-4.601,-4.178,32.074,-14.420,0.000
2023-02-10,12:59:17.355753,-23.438,25.781,-728.906,721.875,-3.563,-9.703,31.400,-11.186,-0.135
2023-02-10,12:59:17.356378,-25.781,25.781,-199.219,196.875,-2.436,-14.959,29.379,-7.547,0.000
2023-02-10,12:59:17.357003,-28.125,21.094,175.781,-171.094,-1.353,-19.811,26.684,-3.234,0.000
2023-02-10,12:59:17.357628,-28.125,14.062,796.875,-787.500,-0.045,-23.854,23.045,0.539,0.000
2023-02-10,12:59:17.358253,-28.125,7.031,1321.875,-1305.469,1.263,-27.223,18.598,4.582,0.000
2023-02-10,12:59:17.358878,-25.781,2.344,1802.344,-1783.594,2.571,-29.379,12.803,8.490,-0.135
2023-02-10,12:59:17.359503,-25.781,0.000,2139.844,-2118.750,3.699,-30.053,6.604,11.994,0.000
2023-02-10,12:59:17.360128,-23.438,-4.688,2388.281,-2364.844,4.646,-29.783,0.674,14.959,-0.135
2023-02-10,12:59:17.360753,-18.750,-9.375,2592.188,-2566.406,5.413,-28.301,-5.660,17.385,0.000
2023-02-10,12:59:17.361378,-16.406,-14.062,2746.875,-2721.094,6.089,-26.010,-11.859,19.272,-0.135
2023-02-10,12:59:17.362003,-11.719,-18.750,2749.219,-2723.438,6.450,-22.641,-17.520,20.484,-0.135
2023-02-10,12:59:17.362628,-9.375,-23.438,2557.031,-2531.250,6.495,-18.059,-22.371,20.619,-0.135
2023-02-10,12:59:17.363253,-4.688,-25.781,2329.688,-2306.250,6.315,-13.072,-26.145,19.945,-0.135
2023-02-10,12:59:17.363878,2.344,-28.125,2060.156,-2041.406,5.909,-7.412,-29.244,18.598,-0.135
2023-02-10,12:59:17.364503,9.375,-28.125,1717.969,-1706.250,5.322,-1.617,-31.400,16.711,-0.135
2023-02-10,12:59:17.365128,14.062,-28.125,1282.031,-1275.000,4.556,4.178,-32.344,14.285,0.000
2023-02-10,12:59:17.365753,21.094,-28.125,717.188,-717.188,3.518,9.568,-31.535,11.051,-0.135
2023-02-10,12:59:17.366378,23.438,-25.781,180.469,-182.812,2.391,14.689,-29.514,7.412,-0.135
2023-02-10,12:59:17.367003,25.781,-21.094,-154.688,147.656,1.353,19.541,-26.684,2.965,-0.135
2023-02-10,12:59:17.367628,25.781,-14.062,-782.812,766.406,0.045,23.584,-23.045,-0.809,-0.135
2023-02-10,12:59:17.368253,25.781,-9.375,-1328.906,1307.812,-1.308,26.818,-18.463,-4.717,-0.135
2023-02-10,12:59:17.368878,23.438,-2.344,-1809.375,1783.594,-2.571,28.975,-12.803,-8.625,-0.135
2023-02-10,12:59:17.369503,23.438,0.000,-2149.219,2121.094,-3.699,29.783,-6.738,-12.129,0.000
2023-02-10,12:59:17.370128,21.094,2.344,-2390.625,2360.156,-4.646,29.514,-0.809,-14.959,0.000
2023-02-10,12:59:17.370753,16.406,9.375,-2594.531,2561.719,-5.458,28.166,5.525,-17.520,-0.135
2023-02-10,12:59:17.371378,14.062,14.062,-2744.531,2711.719,-6.089,25.740,11.725,-19.406,-0.135
2023-02-10,12:59:17.372003,9.375,18.750,-2739.844,2707.031,-6.495,22.371,17.385,-20.619,-0.135
2023-02-10,12:59:17.372628,7.031,21.094,-2542.969,2512.500,-6.540,17.924,22.102,-20.619,0.000
2023-02-10,12:59:17.373253,2.344,23.438,-2317.969,2287.500,-6.360,12.803,25.875,-20.080,0.000
2023-02-10,12:59:17.373878,-4.688,25.781,-2046.094,2020.312,-5.954,7.277,28.975,-18.732,-0.135
2023-02-10,12:59:17.374503,-11.719,25.781,-1708.594,1689.844,-5.368,1.482,31.131,-16.981,0.000
2023-02-10,12:59:17.375128,-18.750,25.781,-1265.625,1253.906,-4.556,-4.313,32.074,-14.420,0.000
2023-02-10,12:59:17.375753,-23.438,25.781,-700.781,693.750,-3.563,-9.838,31.266,-11.186,0.000
2023-02-10,12:59:17.376378,-25.781,25.781,-178.125,175.781,-2.391,-14.959,29.244,-7.547,0.000
2023-02-10,12:59:17.377003,-28.125,21.094,180.469,-178.125,-1.308,-19.811,26.549,-3.100,0.000
2023-02-10,12:59:17.377628,-28.125,14.062,757.031,-747.656,-0.045,-23.988,22.910,0.809,0.000
2023-02-10,12:59:17.378253,-28.125,7.031,1303.125,-1286.719,1.218,-27.223,18.463,4.582,-0.135
2023-02-10,12:59:17.378878,-25.781,2.344,1792.969,-1771.875,2.526,-29.379,12.803,8.625,0.000
2023-02-10,12:59:17.379503,-25.781,0.000,2137.500,-2114.062,3.654,-30.053,6.604,11.994,0.000
2023-02-10,12:59:17.380128,-23.438,-4.688,2383.594,-2360.156,4.646,-29.783,0.539,14.959,0.000
2023-02-10,12:59:17.380753,-18.750,-11.719,2585.156,-2559.375,5.413,-28.301,-5.660,17.385,-0.135
2023-02-10,12:59:17.381378,-16.406,-14.062,2735.156,-2709.375,6.044,-25.875,-11.859,19.406,-0.135
2023-02-10,12:59:17.382003,-11.719,-18.750,2728.125,-2702.344,6.450,-22.506,-17.654,20.484,-0.135
2023-02-10,12:59:17.382628,-9.375,-23.438,2535.938,-2507.812,6.495,-17.924,-22.371,20.619,-0.135
2023-02-10,12:59:17.383253,-4.688,-25.781,2306.250,-2282.812,6.315,-12.938,-26.145,19.945,-0.135
2023-02-10,12:59:17.383878,2.344,-28.125,2039.062,-2017.969,5.909,-7.277,-29.244,18.598,-0.135
2023-02-10,12:59:17.384503,9.375,-28.125,1699.219,-1685.156,5.277,-1.482,-31.400,16.711,0.000
2023-02-10,12:59:17.385128,14.062,-28.125,1258.594,-1251.562,4.511,4.313,-32.344,14.285,-0.135
2023-02-10,12:59:17.385753,21.094,-28.125,689.062,-686.719,3.473,9.703,-31.400,11.051,0.000
2023-02-10,12:59:17.386378,23.438,-25.781,164.062,-166.406,2.345,14.824,-29.379,7.412,0.000
2023-02-10,12:59:17.387003,25.781,-21.094,-196.875,187.500,1.263,19.541,-26.549,3.100,0.000
2023-02-10,12:59:17.387628,25.781,-16.406,-782.812,766.406,0.000,23.719,-22.910,-0.943,-0.135
2023-02-10,12:59:17.388253,25.781,-9.375,-1331.250,1310.156,-1.308,26.953,-18.328,-4.717,-0.135
2023-02-10,12:59:17.388878,25.781,-4.688,-1809.375,1783.594,-2.616,29.109,-12.668,-8.760,-0.135
2023-02-10,12:59:17.389503,23.438,0.000,-2146.875,2118.750,-3.744,29.783,-6.604,-12.129,0.000
2023-02-10,12:59:17.390128,21.094,2.344,-2395.312,2364.844,-4.646,29.514,-0.674,-15.094,-0.135
2023-02-10,12:59:17.390753,16.406,9.375,-2594.531,2564.062,-5.458,28.166,5.525,-17.520,0.000
2023-02-10,12:59:17.391378,14.062,14.062,-2739.844,2707.031,-6.089,25.740,11.859,-19.406,0.000
2023-02-10,12:59:17.392003,9.375,16.406,-2739.844,2709.375,-6.495,22.371,17.520,-20.619,0.000
2023-02-10,12:59:17.392628,7.031,21.094,-2545.312,2512.500,-6.585,17.789,22.236,-20.619,0.000
2023-02-10,12:59:17.393253,0.000,23.438,-2322.656,2292.188,-6.360,12.803,26.010,-20.080,0.000
2023-02-10,12:59:17.393878,-4.688,25.781,-2048.438,2025.000,-5.954,7.143,29.109,-18.732,0.000
2023-02-10,12:59:17.394503,-11.719,25.781,-1710.938,1692.188,-5.368,1.482,31.266,-16.846,0.000
2023-02-10,12:59:17.395128,-16.406,25.781,-1275.000,1263.281,-4.601,-4.313,32.209,-14.420,0.000
2023-02-10,12:59:17.395753,-23.438,25.781,-721.875,714.844,-3.563,-9.838,31.266,-11.051,0.000
2023-02-10,12:59:17.396378,-25.781,23.438,-152.344,150.000,-2.391,-14.959,29.379,-7.547,0.000
2023-02-10,12:59:17.397003,-25.781,21.094,-16.406,16.406,-1.443,-19.945,26.414,-2.426,0.000
2023-02-10,12:59:17.397628,-28.125,14.062,292.969,-281.250,-0.677,-23.719,23.180,2.291,0.000
2023-02-10,12:59:17.398253,-28.125,7.031,1460.156,-1446.094,1.083,-26.684,19.002,4.043,0.000
2023-02-10,12:59:17.398878,-28.125,0.000,1886.719,-1865.625,2.436,-28.975,13.207,8.221,0.000
2023-02-10,12:59:17.399503,-25.781,-2.344,2196.094,-2170.312,3.699,-30.053,6.604,12.129,-0.135
2023-02-10,12:59:17.400128,-23.438,-7.031,2400.000,-2376.562,4.691,-29.783,0.270,15.094,0.000
2023-02-10,12:59:17.400753,-18.750,-11.719,2589.844,-2564.062,5.458,-28.301,-5.930,17.520,0.000
2023-02-10,12:59:17.401378,-16.406,-14.062,2728.125,-2702.344,6.089,-25.875,-11.994,19.406,-0.135
2023-02-10,12:59:17.402003,-11.719,-18.750,2718.750,-2692.969,6.450,-22.506,-17.654,20.484,0.000
2023-02-10,12:59:17.402628,-9.375,-23.438,2528.906,-2503.125,6.495,-17.924,-22.371,20.484,-0.135
2023-02-10,12:59:17.403253,-4.688,-25.781,2303.906,-2280.469,6.315,-12.938,-26.145,19.945,-0.135
2023-02-10,12:59:17.403878,2.344,-28.125,2034.375,-2013.281,5.909,-7.277,-29.244,18.598,-0.135
2023-02-10,12:59:17.404503,9.375,-28.125,1689.844,-1675.781,5.322,-1.482,-31.400,16.711,0.000
2023-02-10,12:59:17.405128,16.406,-28.125,1251.562,-1244.531,4.511,4.313,-32.209,14.285,-0.135
2023-02-10,12:59:17.405753,21.094,-28.125,691.406,-691.406,3.518,9.703,-31.400,10.916,-0.135
2023-02-10,12:59:17.406378,23.438,-28.125,166.406,-168.750,2.345,14.824,-29.379,7.277,-0.135
2023-02-10,12:59:17.407003,25.781,-23.438,-166.406,157.031,1.308,19.676,-26.684,2.830,-0.135
2023-02-10,12:59:17.407628,25.781,-16.406,-789.844,773.438,0.000,23.719,-22.910,-0.943,-0.135
2023-02-10,12:59:17.408253,25.781,-9.375,-1326.562,1305.469,-1.308,26.953,-18.463,-4.852,-0.135
2023-02-10,12:59:17.408878,25.781,-4.688,-1823.438,1797.656,-2.616,29.109,-12.668,-8.760,-0.135
2023-02-10,12:59:17.409503,23.438,0.000,-2156.250,2125.781,-3.744,29.783,-6.604,-12.264,0.000
2023-02-10,12:59:17.410128,21.094,4.688,-2390.625,2360.156,-4.691,29.514,-0.539,-15.094,0.000
2023-02-10,12:59:17.410753,16.406,9.375,-2587.500,2554.688,-5.503,28.031,5.660,-17.520,0.000
2023-02-10,12:59:17.411378,14.062,14.062,-2735.156,2704.688,-6.134,25.740,11.859,-19.541,0.000
2023-02-10,12:59:17.412003,9.375,18.750,-2714.062,2683.594,-6.495,22.236,17.520,-20.619,0.000
2023-02-10,12:59:17.412628,7.031,21.094,-2514.844,2482.031,-6.540,17.789,22.236,-20.754,0.000
2023-02-10,12:59:17.413253,2.344,23.438,-2301.562,2271.094,-6.360,12.668,26.010,-20.080,0.000
2023-02-10,12:59:17.413878,-4.688,25.781,-2027.344,2001.562,-5.954,7.143,29.109,-18.732,0.000
2023-02-10,12:59:17.414503,-11.719,25.781,-1692.188,1673.438,-5.368,1.348,31.266,-16.846,0.000
2023-02-10,12:59:17.415128,-16.406,25.781,-1246.875,1235.156,-4.556,-4.447,32.074,-14.420,0.000
2023-02-10,12:59:17.415753,-23.438,25.781,-667.969,660.938,-3.518,-9.973,31.266,-11.186,0.000
2023-02-10,12:59:17.416378,-25.781,25.781,-152.344,150.000,-2.345,-15.094,29.244,-7.412,0.000
2023-02-10,12:59:17.417003,-28.125,21.094,185.156,-180.469,-1.308,-19.945,26.549,-2.965,0.000
2023-02-10,12:59:17.417628,-28.125,14.062,801.562,-792.188,0.000,-23.988,22.910,0.809,0.000
2023-02-10,12:59:17.418253,-28.125,7.031,1321.875,-1303.125,1.263,-27.357,18.328,4.717,0.000
2023-02-10,12:59:17.418878,-25.781,2.344,1804.688,-1783.594,2.571,-29.379,12.533,8.760,-0.135
2023-02-10,12:59:17.419503,-25.781,-2.344,2142.188,-2118.750,3.699,-30.053,6.469,12.129,0.000
2023-02-10,12:59:17.420128,-23.438,-4.688,2390.625,-2364.844,4.646,-29.783,0.404,14.959,0.000
2023-02-10,12:59:17.420753,-18.750,-11.719,2587.500,-2561.719,5.458,-28.301,-5.930,17.385,0.000
2023-02-10,12:59:17.421378,-16.406,-14.062,2732.812,-2707.031,6.089,-25.875,-11.994,19.406,-0.135
2023-02-10,12:59:17.422003,-11.719,-18.750,2721.094,-2695.312,6.450,-22.371,-17.789,20.484,0.000
2023-02-10,12:59:17.422628,-9.375,-23.438,2517.188,-2491.406,6.495,-17.789,-22.506,20.619,-0.135
2023-02-10,12:59:17.423253,-4.688,-25.781,2292.188,-2266.406,6.315,-12.803,-26.145,19.945,0.000
2023-02-10,12:59:17.423878,2.344,-28.125,2017.969,-1999.219,5.909,-7.143,-29.244,18.598,0.000
2023-02-10,12:59:17.424503,9.375,-28.125,1675.781,-1661.719,5.277,-1.348,-31.400,16.711,-0.135
2023-02-10,12:59:17.425128,16.406,-28.125,1235.156,-1228.125,4.511,4.447,-32.209,14.150,-0.135
2023-02-10,12:59:17.425753,21.094,-28.125,672.656,-670.312,3.473,9.838,-31.400,10.916,-0.135
2023-02-10,12:59:17.426378,23.438,-25.781,150.000,-152.344,2.300,14.959,-29.379,7.277,-0.135
2023-02-10,12:59:17.427003,25.781,-21.094,-150.000,142.969,1.308,19.676,-26.549,2.695,-0.135
2023-02-10,12:59:17.427628,25.781,-14.062,-801.562,785.156,0.000,23.719,-22.910,-0.943,-0.135
2023-02-10,12:59:17.428253,25.781,-9.375,-1342.969,1321.875,-1.308,26.953,-18.328,-4.852,-0.135
2023-02-10,12:59:17.428878,23.438,-4.688,-1832.812,1807.031,-2.616,29.109,-12.533,-8.895,-0.135
2023-02-10,12:59:17.429503,23.438,0.000,-2158.594,2128.125,-3.744,29.783,-6.469,-12.264,-0.135
2023-02-10,12:59:17.430128,21.094,2.344,-2397.656,2367.188,-4.691,29.514,-0.404,-15.229,0.000
2023-02-10,12:59:17.430753,16.406,9.375,-2585.156,2554.688,-5.503,28.031,5.795,-17.654,0.000
2023-02-10,12:59:17.431378,14.062,14.062,-2732.812,2702.344,-6.134,25.606,11.994,-19.541,0.000
2023-02-10,12:59:17.432003,9.375,18.750,-2714.062,2683.594,-6.495,22.236,17.654,-20.619,0.000
2023-02-10,12:59:17.432628,7.031,21.094,-2517.188,2484.375,-6.540,17.654,22.371,-20.754,0.000
2023-02-10,12:59:17.433253,0.000,23.438,-2299.219,2268.750,-6.360,12.668,26.145,-20.080,0.000
2023-02-10,12:59:17.433878,-4.688,25.781,-2022.656,1999.219,-5.954,7.008,29.244,-18.732,0.000
2023-02-10,12:59:17.434503,-11.719,25.781,-1678.125,1659.375,-5.368,1.213,31.266,-16.846,0.000
2023-02-10,12:59:17.435128,-18.750,25.781,-1235.156,1221.094,-4.556,-4.447,32.209,-14.285,0.000
2023-02-10,12:59:17.435753,-23.438,25.781,-665.625,658.594,-3.518,-9.973,31.266,-11.051,0.000
2023-02-10,12:59:17.436378,-25.781,23.438,-154.688,152.344,-2.345,-15.229,29.244,-7.412,0.000
2023-02-10,12:59:17.437003,-28.125,21.094,208.594,-203.906,-1.263,-20.080,26.414,-2.965,0.000
2023-02-10,12:59:17.437628,-28.125,14.062,750.000,-738.281,-0.045,-24.123,22.775,1.078,0.000
2023-02-10,12:59:17.438253,-28.125,7.031,1319.531,-1300.781,1.263,-27.223,18.328,4.852,0.000
2023-02-10,12:59:17.438878,-25.781,2.344,1816.406,-1795.312,2.571,-29.379,12.533,8.760,0.000
2023-02-10,12:59:17.439503,-25.781,-2.344,2135.156,-2111.719,3.699,-30.053,6.334,12.264,0.000
2023-02-10,12:59:17.440128,-23.438,-4.688,2376.562,-2353.125,4.646,-29.649,0.404,15.094,0.000
2023-02-10,12:59:17.440753,-18.750,-11.719,2578.125,-2552.344,5.458,-28.166,-5.930,17.520,0.000
2023-02-10,12:59:17.441378,-16.406,-14.062,2725.781,-2697.656,6.089,-25.740,-12.129,19.406,0.000
2023-02-10,12:59:17.442003,-11.719,-18.750,2707.031,-2681.250,6.450,-22.371,-17.789,20.484,0.000
2023-02-10,12:59:17.442628,-9.375,-21.094,2503.125,-2477.344,6.495,-17.789,-22.506,20.619,-0.135
2023-02-10,12:59:17.443253,-4.688,-25.781,2275.781,-2250.000,6.270,-12.668,-26.279,19.945,-0.135
2023-02-10,12:59:17.443878,2.344,-25.781,2006.250,-1985.156,5.864,-7.008,-29.379,18.598,-0.135
2023-02-10,12:59:17.444503,9.375,-28.125,1657.031,-1642.969,5.277,-1.213,-31.400,16.711,-0.135
2023-02-10,12:59:17.445128,14.062,-25.781,1209.375,-1202.344,4.465,4.582,-32.209,14.150,-0.135
2023-02-10,12:59:17.445753,21.094,-25.781,637.500,-637.500,3.428,9.973,-31.266,10.916,-0.135
2023-02-10,12:59:17.446378,23.438,-25.781,135.938,-140.625,2.255,15.094,-29.244,7.143,-0.135
2023-02-10,12:59:17.447003,25.781,-21.094,-194.531,185.156,1.218,19.811,-26.414,2.695,-0.135
2023-02-10,12:59:17.447628,25.781,-14.062,-817.969,801.562,-0.090,23.854,-22.775,-1.078,-0.135
2023-02-10,12:59:17.448253,25.781,-9.375,-1352.344,1331.250,-1.353,27.088,-18.193,-4.986,0.000
2023-02-10,12:59:17.448878,23.438,-4.688,-1830.469,1802.344,-2.661,29.109,-12.398,-8.895,-0.135
2023-02-10,12:59:17.449503,23.438,0.000,-2160.938,2132.812,-3.789,29.783,-6.334,-12.398,-0.135
2023-02-10,12:59:17.450128,21.094,4.688,-2388.281,2357.812,-4.736,29.514,-0.404,-15.229,0.000
2023-02-10,12:59:17.450753,16.406,9.375,-2578.125,2547.656,-5.503,28.031,5.930,-17.654,0.000
2023-02-10,12:59:17.451378,14.062,14.062,-2723.438,2690.625,-6.134,25.606,12.129,-19.541,0.000
2023-02-10,12:59:17.452003,9.375,18.750,-2709.375,2676.562,-6.495,22.236,17.789,-20.619,0.000
2023-02-10,12:59:17.452628,7.031,21.094,-2505.469,2472.656,-6.540,17.654,22.371,-20.754,0.000
2023-02-10,12:59:17.453253,2.344,23.438,-2285.156,2254.688,-6.360,12.533,26.145,-20.080,0.000
2023-02-10,12:59:17.453878,-4.688,25.781,-1996.875,1971.094,-5.909,7.008,29.244,-18.732,0.000
2023-02-10,12:59:17.454503,-11.719,25.781,-1659.375,1642.969,-5.322,1.213,31.266,-16.846,0.000
2023-02-10,12:59:17.455128,-18.750,25.781,-1207.031,1195.312,-4.511,-4.582,32.209,-14.420,0.000
2023-02-10,12:59:17.455753,-23.438,25.781,-637.500,630.469,-3.473,-10.107,31.266,-11.051,0.000
2023-02-10,12:59:17.456378,-25.781,25.781,-131.250,128.906,-2.300,-15.363,29.109,-7.412,0.000
2023-02-10,12:59:17.457003,-28.125,21.094,128.906,-124.219,-1.308,-20.080,26.414,-2.695,0.000
2023-02-10,12:59:17.457628,-28.125,14.062,813.281,-801.562,0.000,-24.123,22.775,0.943,0.000
2023-02-10,12:59:17.458253,-28.125,7.031,1345.312,-1328.906,1.308,-27.357,18.328,4.717,0.000
2023-02-10,12:59:17.458878,-25.781,2.344,1809.375,-1788.281,2.571,-29.379,12.398,8.760,0.000
2023-02-10,12:59:17.459503,-25.781,-2.344,2139.844,-2116.406,3.744,-30.053,6.199,12.264,-0.135
2023-02-10,12:59:17.460128,-23.438,-4.688,2371.875,-2348.438,4.646,-29.649,0.270,15.094,0.000
2023-02-10,12:59:17.460753,-18.750,-9.375,2561.719,-2535.938,5.458,-28.166,-6.064,17.520,-0.135
2023-02-10,12:59:17.461378,-16.406,-14.062,2714.062,-2688.281,6.089,-25.740,-12.129,19.406,-0.135
2023-02-10,12:59:17.462003,-11.719,-18.750,2702.344,-2676.562,6.450,-22.236,-17.924,20.484,0.000
2023-02-10,12:59:17.462628,-9.375,-21.094,2498.438,-2472.656,6.495,-17.654,-22.506,20.484,0.000
2023-02-10,12:59:17.463253,-4.688,-25.781,2266.406,-2242.969,6.270,-12.668,-26.279,19.811,-0.135
2023-02-10,12:59:17.463878,2.344,-28.125,1994.531,-1973.438,5.864,-7.008,-29.379,18.598,-0.135
2023-02-10,12:59:17.464503,9.375,-28.125,1647.656,-1635.938,5.232,-1.213,-31.400,16.576,0.000
2023-02-10,12:59:17.465128,14.062,-25.781,1202.344,-1195.312,4.465,4.582,-32.209,14.150,-0.135
2023-02-10,12:59:17.465753,21.094,-25.781,623.438,-621.094,3.428,10.107,-31.266,10.916,-0.135
2023-02-10,12:59:17.466378,23.438,-25.781,107.812,-112.500,2.255,15.229,-29.244,7.143,-0.135
2023-02-10,12:59:17.467003,25.781,-21.094,-131.250,121.875,1.263,19.945,-26.414,2.426,0.000
2023-02-10,12:59:17.467628,25.781,-14.062,-771.094,754.688,0.000,23.854,-22.775,-1.213,-0.135
2023-02-10,12:59:17.468253,25.781,-9.375,-1342.969,1319.531,-1.308,27.088,-18.328,-4.986,-0.135
2023-02-10,12:59:17.468878,23.438,-2.344,-1830.469,1804.688,-2.616,29.109,-12.533,-9.029,-0.135
2023-02-10,12:59:17.469503,23.438,0.000,-2144.531,2116.406,-3.744,29.783,-6.334,-12.398,-0.135
2023-02-10,12:59:17.470128,21.094,4.688,-2378.906,2348.438,-4.691,29.514,-0.270,-15.363,0.000
2023-02-10,12:59:17.470753,16.406,9.375,-2580.469,2550.000,-5.503,28.031,5.930,-17.789,0.000
2023-02-10,12:59:17.471378,14.062,14.062,-2744.531,2714.062,-6.134,25.606,12.129,-19.541,-0.135
2023-02-10,12:59:17.472003,9.375,18.750,-2707.031,2676.562,-6.540,22.102,17.789,-20.619,0.000
2023-02-10,12:59:17.472628,7.031,21.094,-2491.406,2458.594,-6.540,17.520,22.506,-20.754,0.000
2023-02-10,12:59:17.473253,0.000,23.438,-2271.094,2242.969,-6.360,12.533,26.279,-20.080,-0.135
2023-02-10,12:59:17.473878,-4.688,25.781,-2006.250,1980.469,-5.954,6.873,29.244,-18.732,0.000
2023-02-10,12:59:17.474503,-11.719,25.781,-1664.062,1645.312,-5.322,1.078,31.400,-16.846,0.000
2023-02-10,12:59:17.475128,-18.750,25.781,-1223.438,1214.062,-4.556,-4.582,32.209,-14.285,0.000
2023-02-10,12:59:17.475753,-23.438,25.781,-656.250,649.219,-3.518,-10.107,31.266,-10.916,0.000
2023-02-10,12:59:17.476378,-25.781,23.438,-152.344,150.000,-2.345,-15.363,29.244,-7.143,-0.135
2023-02-10,12:59:17.477003,-28.125,18.750,250.781,-246.094,-1.263,-20.080,26.414,-2.965,0.000
2023-02-10,12:59:17.477628,-28.125,14.062,855.469,-843.750,0.090,-24.123,22.641,0.809,0.000
2023-02-10,12:59:17.478253,-28.125,7.031,1361.719,-1345.312,1.398,-27.492,18.059,4.852,0.000
2023-02-10,12:59:17.478878,-25.781,2.344,1825.781,-1804.688,2.661,-29.514,12.264,8.895,0.000
2023-02-10,12:59:17.479503,-25.781,-2.344,2142.188,-2118.750,3.789,-30.053,6.199,12.264,0.000
2023-02-10,12:59:17.480128,-23.438,-4.688,2378.906,-2355.469,4.691,-29.649,0.135,15.094,0.000
2023-02-10,12:59:17.480753,-18.750,-11.719,2566.406,-2540.625,5.458,-28.166,-6.064,17.520,0.000
2023-02-10,12:59:17.481378,-16.406,-16.406,2714.062,-2688.281,6.089,-25.740,-12.264,19.406,-0.135
2023-02-10,12:59:17.482003,-11.719,-18.750,2697.656,-2671.875,6.450,-22.236,-17.924,20.484,0.000
2023-02-10,12:59:17.482628,-9.375,-23.438,2500.781,-2475.000,6.495,-17.654,-22.641,20.484,-0.135
2023-02-10,12:59:17.483253,-2.344,-25.781,2271.094,-2245.312,6.315,-12.533,-26.414,19.811,-0.135
2023-02-10,12:59:17.483878,2.344,-28.125,1994.531,-1975.781,5.864,-6.873,-29.379,18.463,-0.135
2023-02-10,12:59:17.484503,9.375,-28.125,1647.656,-1635.938,5.277,-1.078,-31.535,16.576,-0.135
2023-02-10,12:59:17.485128,14.062,-25.781,1195.312,-1190.625,4.465,4.717,-32.209,14.016,-0.135
2023-02-10,12:59:17.485753,21.094,-28.125,635.156,-635.156,3.428,10.107,-31.266,10.647,-0.135
2023-02-10,12:59:17.486378,23.438,-25.781,121.875,-126.562,2.255,15.229,-29.244,7.008,-0.135
2023-02-10,12:59:17.487003,25.781,-21.094,-114.844,105.469,1.308,19.945,-26.414,2.291,-0.135
2023-02-10,12:59:17.487628,25.781,-14.062,-850.781,832.031,-0.045,23.854,-22.775,-1.078,-0.135
2023-02-10,12:59:17.488253,25.781,-9.375,-1394.531,1373.438,-1.398,27.088,-18.193,-4.986,-0.135
2023-02-10,12:59:17.488878,25.781,-2.344,-1865.625,1839.844,-2.706,29.244,-12.264,-9.029,-0.135
2023-02-10,12:59:17.489503,23.438,0.000,-2165.625,2135.156,-3.834,29.918,-6.064,-12.533,0.000
2023-02-10,12:59:17.490128,21.094,4.688,-2390.625,2360.156,-4.781,29.514,-0.135,-15.363,0.000
2023-02-10,12:59:17.490753,16.406,9.375,-2578.125,2545.312,-5.548,28.031,6.064,-17.789,0.000
2023-02-10,12:59:17.491378,14.062,14.062,-2709.375,2678.906,-6.134,25.606,12.264,-19.676,0.000
2023-02-10,12:59:17.492003,9.375,16.406,-2690.625,2657.812,-6.540,22.102,17.924,-20.754,0.000
2023-02-10,12:59:17.492628,7.031,21.094,-2493.750,2463.281,-6.540,17.520,22.506,-20.619,0.000
2023-02-10,12:59:17.493253,0.000,23.438,-2271.094,2242.969,-6.360,12.398,26.279,-20.080,0.000
2023-02-10,12:59:17.493878,-4.688,25.781,-1992.188,1968.750,-5.954,6.873,29.379,-18.732,0.000
2023-02-10,12:59:17.494503,-11.719,25.781,-1635.938,1617.188,-5.322,1.078,31.400,-16.846,0.000
2023-02-10,12:59:17.495128,-16.406,25.781,-1183.594,1171.875,-4.511,-4.717,32.074,-14.285,0.000
2023-02-10,12:59:17.495753,-23.438,25.781,-616.406,609.375,-3.428,-10.242,31.131,-10.916,0.000
2023-02-10,12:59:17.496378,-25.781,23.438,-131.250,128.906,-2.300,-15.498,29.109,-7.143,0.000
2023-02-10,12:59:17.497003,-28.125,18.750,166.406,-164.062,-1.308,-20.215,26.279,-2.561,-0.135
2023-02-10,12:59:17.497628,-28.125,11.719,829.688,-817.969,0.045,-24.123,22.641,0.943,0.000
